1,0,-1,0,0,3,0,3,3,2,0,2,4,1
1,0,-1,0,0,3,0,0,0,0,0,0,2,0
1,0,-1,11,0,2,0,0,0,3,0,1,3,0
0,0,1,7,0,2,0,1,2,1,0,1,2,0
0,0,-1,0,0,2,0,1,2,0,0,1,3,0
0,0,0,6,1,0,0,0,0,2,0,2,4,5
0,0,-1,0,0,3,0,3,1,0,0,1,3,0
0,0,-1,3,0,2,0,0,0,0,0,6,5,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
0,0,0,7,0,2,0,1,2,0,0,1,2,0
0,0,0,7,0,3,0,0,0,0,0,0,2,0
0,0,1,7,0,2,0,0,0,0,0,1,3,0
0,0,-1,8,0,2,0,0,0,3,0,0,2,0
1,0,-1,0,0,2,0,2,3,3,0,1,1,4
0,0,-1,0,0,2,0,1,2,2,0,2,4,0
0,0,-1,0,0,0,0,4,3,2,0,2,4,0
0,0,-1,0,0,0,1,1,2,0,0,1,3,0
0,0,1,1,0,3,0,3,3,2,0,2,4,1
0,0,-1,0,0,3,0,0,0,0,0,6,5,10
0,0,-1,3,0,2,0,0,0,0,0,0,2,0
0,0,-1,0,0,3,0,1,2,2,0,2,4,0
0,0,-1,6,0,2,0,1,2,3,0,1,3,1
1,0,-1,0,0,3,0,4,3,2,0,2,4,0
0,0,0,6,0,0,0,1,2,0,0,1,3,0
1,0,1,8,0,0,0,2,3,0,0,1,3,0
0,0,1,7,0,3,0,2,3,0,0,1,2,0
0,0,-1,9,0,2,0,0,0,2,0,2,4,0
0,0,-1,8,0,2,0,0,0,3,0,1,3,0
0,0,-1,0,0,2,0,0,0,2,0,2,4,10
0,0,1,7,0,2,0,1,2,3,0,1,1,0
0,0,1,9,0,3,0,2,4,1,0,1,3,0
0,0,0,5,0,3,0,0,0,0,0,1,2,1
0,0,1,11,0,3,0,4,3,0,0,1,2,0
0,0,-1,0,0,2,0,0,0,2,0,2,4,0
0,0,-1,8,0,2,0,4,3,0,0,6,5,0
0,0,0,12,1,2,0,0,0,0,0,1,6,0
0,0,1,5,0,0,0,2,1,4,0,1,2,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
0,0,-1,0,0,3,0,1,2,2,0,2,4,0
0,0,-1,0,0,3,0,2,4,3,0,1,1,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
0,0,1,6,0,0,0,2,3,0,0,0,2,0
0,0,-1,0,0,3,0,0,0,4,0,1,2,1
0,0,0,8,1,3,0,2,3,0,0,4,7,0
0,0,1,6,0,2,0,0,0,0,0,1,2,0
0,0,1,5,0,2,0,0,0,3,0,1,3,0
1,0,1,8,0,0,0,0,0,3,0,1,1,0
0,0,-1,0,0,2,0,0,0,2,0,2,4,0
1,0,-1,6,0,0,0,1,2,3,0,1,2,0
0,0,-1,3,0,0,0,0,0,3,0,1,1,0
0,0,-1,0,0,3,0,0,0,0,0,1,3,0
0,0,-1,6,0,2,0,3,3,2,0,2,4,0
0,0,-1,6,0,3,0,0,0,3,0,1,2,0
0,0,1,6,1,3,0,0,0,2,0,2,4,0
0,0,0,8,0,2,0,0,0,3,0,1,2,0
0,0,-1,0,0,3,0,1,2,1,0,0,0,1
2,1,-1,0,0,2,0,0,0,3,0,0,2,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
0,0,0,9,0,1,0,0,0,3,0,0,2,0
0,0,0,6,1,3,0,0,0,3,0,1,2,0
0,0,-1,0,0,3,0,2,3,2,0,2,4,0
0,0,0,10,0,2,0,1,2,3,0,0,1,0
0,0,0,9,0,2,0,2,3,3,0,1,2,0
0,0,-1,0,0,2,0,0,0,0,0,1,1,0
0,0,-1,10,0,3,0,4,3,1,0,6,5,0
0,0,-1,0,0,3,0,2,3,2,0,2,4,0
1,0,-1,9,0,2,0,2,4,0,0,0,0,0
0,0,-1,0,0,0,0,3,3,2,0,2,4,0
0,0,-1,0,0,2,0,3,3,3,0,0,2,0
0,0,-1,7,0,0,0,1,2,0,0,1,3,1
12,0,0,7,0,2,0,0,0,0,0,1,2,0
0,0,-1,0,0,2,0,0,0,2,0,2,4,2
0,0,-1,0,0,3,0,1,2,0,0,0,1,0
0,0,-1,0,0,0,0,2,3,1,0,6,5,0
0,0,1,11,0,2,0,1,2,1,0,1,1,0
0,0,-1,0,0,3,0,4,3,2,0,2,4,0
9,3,1,0,0,0,0,1,2,0,0,0,2,6
1,0,1,6,0,2,0,1,2,0,0,1,2,10
0,0,0,7,0,0,0,0,0,2,0,2,4,0
0,0,-1,0,0,2,0,3,3,2,0,2,4,0
0,0,1,12,1,3,0,3,3,4,0,1,3,0
1,0,-1,0,0,2,0,0,0,2,0,2,4,0
0,0,0,12,0,2,0,2,3,0,0,0,0,0
0,0,0,7,1,2,0,1,2,0,0,1,2,0
0,0,-1,0,0,3,0,0,0,3,0,1,2,0
0,0,-1,0,0,3,0,1,2,0,0,0,0,0
0,0,-1,7,0,2,0,1,2,0,0,1,3,0
0,0,-1,0,1,3,0,0,0,2,0,2,4,0
1,0,0,14,1,2,0,0,0,4,0,1,2,0
0,0,-1,0,0,2,0,3,3,0,0,3,4,0
1,0,-1,0,0,0,0,1,2,0,0,1,3,0
0,0,-1,0,0,3,0,1,2,2,0,2,4,0
4,1,-1,0,0,3,0,1,2,2,0,2,4,0
0,0,-1,0,0,3,0,1,2,2,0,2,4,1
1,0,1,5,0,3,0,1,2,1,0,0,0,0
5,2,0,10,0,2,0,0,0,0,0,1,3,0
0,0,-1,0,1,3,0,0,0,2,0,2,4,0
0,0,-1,5,0,3,0,2,3,3,0,1,2,0
0,0,0,14,1,3,0,1,2,0,0,0,2,0
0,0,1,13,0,2,0,0,0,0,0,1,1,0
0,0,0,9,0,2,0,0,0,3,0,1,2,0
1,0,-1,0,0,3,0,4,3,2,0,2,4,1
0,0,-1,7,0,3,0,2,3,0,0,1,2,0
0,0,1,11,0,2,0,3,3,0,0,1,1,0
0,0,1,6,0,3,0,0,0,3,0,1,2,0
1,0,-1,0,0,3,0,0,0,0,0,1,1,0
1,0,-1,7,0,2,0,1,2,0,0,1,1,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
1,0,-1,0,1,2,0,1,2,2,0,2,4,0
0,0,0,10,0,3,0,0,0,0,0,1,3,0
2,1,-1,6,0,2,0,0,0,0,0,0,2,4
0,0,1,6,0,0,0,2,3,0,0,1,2,0
0,0,-1,0,0,2,0,1,2,2,0,2,4,0
0,0,-1,0,0,3,0,2,3,1,0,1,1,0
0,0,-1,0,0,3,0,1,2,2,0,2,4,0
0,0,1,8,0,3,0,3,3,4,0,1,3,0
0,0,0,5,0,3,0,0,0,4,0,1,3,0
0,0,1,6,0,3,0,1,2,3,0,1,3,0
0,0,-1,0,0,2,0,4,3,2,0,2,4,0
0,0,1,10,0,3,0,0,0,1,0,7,8,0
0,0,-1,0,1,3,0,0,0,0,0,1,3,0
0,0,-1,0,0,2,0,4,3,2,0,2,4,0
0,0,1,13,0,0,0,2,3,0,0,0,1,0
0,0,-1,6,0,3,0,0,0,2,0,2,4,4
0,0,0,7,0,2,0,0,0,0,0,1,1,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
1,1,1,13,0,2,0,4,3,0,0,1,3,0
0,0,1,8,0,2,0,2,3,3,0,1,3,0
0,0,-1,0,0,2,0,4,3,3,0,6,5,0
0,0,-1,0,0,3,0,3,3,2,0,2,4,0
0,0,1,8,0,0,0,0,0,0,0,1,1,0
0,0,0,7,1,2,0,0,0,0,0,1,3,0
0,0,-1,0,0,2,0,1,2,0,0,0,0,0
0,0,1,14,0,0,0,1,2,1,0,1,3,0
0,0,-1,0,0,2,0,3,3,2,0,2,4,0
0,0,-1,7,0,3,0,0,0,3,0,1,2,0
0,0,-1,0,0,2,0,2,3,2,0,2,4,0
0,0,1,5,0,2,0,1,2,3,0,1,3,0
0,0,0,7,0,3,0,1,2,0,0,1,2,0
0,0,-1,0,0,3,0,2,3,1,0,1,2,0
0,0,-1,6,1,3,0,0,0,0,0,6,5,0
5,2,-1,0,0,3,0,1,2,0,0,0,2,0
0,0,-1,402,0,3,0,1,2,0,0,0,1,1
0,0,1,7,1,3,0,1,2,4,0,1,2,1
0,0,-1,0,0,2,0,3,3,0,0,0,1,0
0,0,1,6,0,3,0,0,0,0,0,1,3,0
0,0,-1,0,0,3,0,1,2,0,0,1,3,0
0,0,1,7,1,3,0,1,2,3,0,1,3,0
0,0,1,20,1,3,0,1,2,3,0,3,5,1
0,0,1,6,1,0,0,0,0,0,0,1,2,0
1,1,0,10,1,2,0,3,3,3,0,6,5,2
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
10,0,0,6,0,2,0,0,0,0,0,1,1,0
0,0,1,7,0,2,0,1,2,0,0,7,4,0
6,1,1,6,0,0,0,0,0,0,0,0,1,0
0,0,-1,5,0,3,0,4,3,0,0,1,3,0
0,0,1,8,0,0,0,0,0,0,0,0,0,0
0,0,-1,6,0,3,0,3,1,0,0,0,2,0
0,0,-1,10,0,3,0,3,3,1,0,0,1,0
0,0,-1,14,0,2,0,4,3,2,0,2,4,0
0,0,1,9,0,24,0,0,0,0,1,3,5,0
0,0,1,7,0,3,0,0,0,0,0,1,3,0
1,1,1,9,1,2,0,3,3,0,0,1,3,0
0,0,-1,0,0,2,0,3,3,1,0,1,1,2
6,2,-1,7,0,0,0,0,0,0,0,1,1,0
1,1,-1,0,0,2,0,0,0,5,0,3,5,4
0,0,-1,0,0,3,0,0,0,2,0,2,4,4
0,0,1,5,0,3,0,2,3,0,0,1,1,0
0,0,-1,0,0,0,0,1,2,0,0,0,1,0
0,0,-1,0,1,2,0,1,2,3,0,1,3,0
12,0,1,0,0,2,0,0,0,0,0,1,3,3
0,0,1,7,1,2,0,1,2,3,0,0,2,0
0,0,-1,0,0,0,0,1,2,4,0,1,3,0
0,0,1,3,1,3,0,3,3,0,0,0,1,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
2,1,1,7,0,2,0,3,5,0,0,0,2,0
6,2,-1,13,0,2,0,2,3,4,0,0,0,0
0,0,-1,6,0,3,0,1,2,0,0,1,2,0
0,0,1,6,0,2,0,0,0,2,0,2,4,0
0,0,0,0,0,3,0,0,0,0,0,1,2,0
0,0,-1,0,0,2,0,2,3,3,0,1,2,0
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
0,0,-1,0,0,2,0,0,0,3,0,1,3,0
0,0,-1,8,0,0,0,2,3,3,0,1,3,0
0,0,0,8,1,3,0,0,0,0,0,1,3,5
0,0,1,6,0,0,0,0,0,0,0,3,4,0
2,1,0,6,0,2,0,0,0,0,0,1,2,7
1,1,1,0,0,2,1,0,0,0,0,0,1,1
0,0,-1,0,0,3,0,1,2,2,0,2,4,2
0,0,-1,0,0,3,0,0,0,0,0,3,4,0
0,0,1,7,0,3,0,0,0,0,0,3,4,0
1,1,1,8,0,3,0,1,2,3,0,6,5,0
0,0,0,7,0,2,0,1,2,4,0,1,3,0
1,1,-1,0,0,2,0,0,0,3,0,1,1,1
0,0,1,1,1,0,0,1,2,4,0,1,3,5
0,0,-1,0,0,3,0,0,0,2,0,2,4,0
3,1,0,6,1,3,0,0,0,0,0,1,2,4
1,1,0,7,0,3,0,0,0,0,0,3,4,0
1,1,-1,0,1,3,0,1,2,2,0,2,4,0
1,1,0,6,0,3,0,0,0,0,0,6,5,0
1,1,1,7,1,2,0,2,3,0,0,2,4,0
6,2,0,11,0,2,0,3,3,0,0,1,2,0
1,1,0,6,0,2,0,0,0,0,0,1,2,1
1,1,1,0,0,3,0,1,2,0,0,1,3,1
0,1,0,7,1,3,0,0,0,4,0,0,2,1
0,1,-1,0,0,3,0,2,3,2,0,2,4,0
0,1,1,7,0,2,0,1,2,0,0,1,1,5
0,1,-1,0,0,2,0,1,2,2,0,2,4,0
0,1,0,6,0,2,0,0,0,0,0,1,3,0
0,1,1,6,1,0,0,1,2,0,0,1,3,0
0,1,-1,0,0,3,0,1,2,0,0,1,2,0
0,1,-1,0,0,2,0,2,3,2,0,2,4,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,-1,0,0,3,0,3,3,2,0,2,4,0
0,1,0,13,0,2,0,3,3,1,0,1,1,1
0,1,0,8,0,2,0,1,2,0,0,1,2,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,-1,8,0,2,0,0,0,2,0,2,4,0
0,1,-1,7,1,0,0,1,2,0,0,1,3,1
0,1,-1,0,0,0,0,1,2,2,0,2,4,0
0,1,1,7,0,3,0,0,0,3,0,1,2,0
0,1,0,8,1,2,0,0,0,1,0,1,3,0
0,1,-1,0,0,3,0,2,3,3,0,1,1,0
0,1,1,8,0,0,0,3,3,0,0,0,2,0
0,1,-1,11,0,2,0,2,3,0,0,1,3,0
1,1,1,10,0,2,0,0,0,0,0,0,2,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,5
11,0,0,6,0,2,0,2,3,0,0,6,5,0
0,1,1,6,0,2,0,0,0,1,0,0,2,0
0,1,-1,13,1,2,0,3,3,3,0,0,0,0
0,1,-1,5,0,2,0,1,2,1,0,0,2,0
0,1,-1,0,0,3,0,1,2,2,0,2,4,10
0,1,-1,0,0,2,0,3,1,2,0,2,4,0
0,1,-1,6,0,2,0,0,0,2,0,2,4,0
2,1,-1,0,0,3,0,2,3,3,0,1,3,0
0,1,-1,13,0,0,0,0,0,0,0,1,1,0
1,1,-1,8,0,2,0,3,3,0,0,0,0,0
0,1,-1,0,0,2,0,0,0,0,0,1,3,0
0,1,-1,0,0,0,0,0,0,2,0,2,4,0
0,1,-1,0,0,2,0,1,2,2,0,2,4,0
1,1,-1,10,0,2,0,0,0,3,0,1,2,4
0,1,-1,10,0,2,0,0,0,0,0,1,2,2
0,1,-1,0,0,3,0,0,0,0,0,0,2,1
0,1,-1,0,0,2,0,2,3,2,0,2,4,0
0,1,1,8,0,3,0,2,3,0,0,1,2,0
0,1,-1,0,0,2,0,0,0,0,0,1,2,4
0,1,-1,0,0,3,0,3,3,2,0,2,4,2
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,0,6,1,3,0,0,0,1,0,0,2,0
0,1,-1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,9,1,3,0,1,2,2,0,2,4,0
0,1,-1,0,0,0,0,0,0,0,0,0,2,0
0,1,-1,5,0,0,0,2,3,0,0,0,1,0
0,1,-1,0,0,2,0,2,3,3,0,1,3,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
1,1,0,7,1,0,0,1,2,0,0,1,1,0
0,1,-1,7,1,2,0,0,0,0,0,1,2,0
0,1,1,7,0,3,0,0,0,0,0,1,3,4
0,1,0,6,1,2,0,0,0,0,0,3,4,1
4,2,-1,0,0,3,0,0,0,3,0,0,1,1
0,1,-1,0,0,2,0,3,3,2,0,2,4,0
0,1,-1,0,0,3,0,2,3,2,0,2,4,0
0,1,-1,7,0,2,0,0,0,3,0,1,2,0
0,1,1,7,0,0,0,0,0,0,0,0,2,0
0,1,1,6,0,0,0,0,0,3,0,7,9,0
0,1,-1,0,0,3,0,0,0,0,0,1,2,0
0,1,-1,8,0,2,0,1,2,0,0,1,3,1
0,1,1,7,1,3,0,0,0,2,0,2,4,0
0,1,-1,0,0,2,0,1,2,0,0,1,3,0
0,1,0,10,1,3,0,1,2,4,0,6,5,0
0,1,-1,6,0,2,2,2,3,2,0,2,4,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,10
1,1,0,9,0,2,0,4,3,3,0,3,5,10
1,1,-1,0,0,2,0,3,3,1,0,1,2,0
6,3,-1,0,1,0,0,1,2,2,0,2,4,0
0,1,0,7,1,3,0,0,0,0,0,1,3,4
0,1,1,7,0,0,0,2,3,0,0,1,3,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,0,7,1,3,0,0,0,0,0,1,2,0
0,1,-1,0,0,2,0,1,2,2,0,2,4,0
1,1,-1,21,0,2,0,1,2,1,0,1,3,1
0,1,1,11,0,2,0,3,3,0,0,0,0,0
0,1,0,13,0,3,0,1,2,4,0,0,0,2
0,1,1,7,0,1,0,3,3,0,0,3,5,1
0,1,0,5,1,0,0,1,2,0,0,0,1,0
3,2,0,7,0,2,0,0,0,0,0,1,3,0
0,1,-1,0,0,3,0,4,3,2,0,2,4,1
0,1,1,5,0,2,0,0,0,0,0,0,2,0
2,1,0,6,0,2,0,1,2,1,0,1,2,0
0,1,1,5,1,2,0,1,2,3,0,1,2,0
0,1,-1,0,0,2,0,0,0,3,0,3,5,0
0,1,1,5,0,3,0,3,3,0,0,1,3,0
9,0,0,6,0,3,0,0,0,0,0,1,3,0
0,1,0,5,0,3,0,0,0,3,0,3,5,7
0,1,-1,5,0,2,0,0,0,3,0,1,2,0
0,1,-1,0,0,2,0,1,2,0,0,1,3,0
0,1,-1,6,0,2,0,0,0,0,0,1,1,0
0,1,-1,5,0,3,0,1,2,1,0,1,2,1
6,3,-1,6,0,3,0,2,3,0,0,1,3,2
0,1,1,9,0,2,0,1,2,0,0,1,1,0
0,1,1,6,0,3,0,0,0,0,0,1,1,4
0,1,1,10,0,0,0,1,2,1,0,6,5,0
1,1,1,6,1,2,0,1,2,0,0,0,2,0
2,1,1,7,0,2,0,0,0,0,0,1,3,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,0,5,0,2,0,1,2,0,0,1,2,0
0,1,1,9,0,3,0,0,0,0,0,0,1,1
0,1,0,7,0,3,0,2,3,0,0,1,2,1
0,1,1,5,0,3,0,2,3,0,0,1,1,0
1,1,-1,0,0,0,0,0,0,2,0,2,4,0
1,1,-1,0,0,2,0,3,3,0,0,1,2,0
1,1,1,0,0,3,0,0,0,0,0,2,10,10
1,1,1,7,0,0,0,1,2,0,0,0,1,0
0,1,0,9,0,3,0,0,0,3,0,0,0,0
0,1,-1,7,0,3,0,1,2,3,0,1,1,0
1,1,-1,7,0,3,0,1,2,0,0,0,0,0
0,1,1,7,0,3,0,0,0,0,0,1,2,0
1,1,-1,12,1,2,0,3,1,4,0,1,2,3
0,1,-1,5,0,3,0,1,2,0,0,1,3,0
0,1,-1,0,0,3,0,0,0,0,0,1,3,5
0,1,1,6,1,0,0,1,2,0,0,0,1,0
0,1,-1,0,0,2,0,0,0,3,0,1,2,0
0,1,1,6,1,3,0,1,2,0,0,1,2,1
1,1,-1,0,0,2,0,0,0,4,0,1,1,0
0,1,-1,10,0,0,0,3,3,2,0,2,4,0
1,1,-1,0,0,2,3,2,3,2,0,2,4,0
0,1,1,9,1,2,0,0,0,1,0,1,2,0
1,1,0,7,1,0,0,1,2,0,0,3,4,0
0,1,-1,13,0,0,0,3,3,2,0,2,4,0
1,1,-1,7,1,2,0,3,1,0,0,1,1,0
1,1,-1,0,0,3,0,1,2,2,0,2,4,0
0,1,-1,0,0,2,0,0,0,2,0,2,4,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,1,7,0,2,0,1,1,3,0,1,1,0
0,1,-1,0,0,3,0,0,0,1,0,0,2,0
11,1,0,10,1,2,0,0,0,0,0,0,2,0
0,1,-1,0,0,2,0,0,0,3,0,1,3,0
0,1,1,9,0,3,0,3,5,1,0,1,3,10
0,1,-1,5,0,2,0,2,3,2,0,2,4,0
0,1,0,7,0,3,0,0,0,0,0,1,1,4
0,1,0,6,0,2,0,1,2,3,0,1,2,0
0,1,-1,0,0,2,0,3,3,2,0,2,4,0
0,1,1,3,1,3,0,0,0,4,0,0,1,0
0,1,-1,0,0,2,0,0,0,2,0,2,4,0
0,1,-1,0,0,3,0,0,0,3,0,1,1,0
0,1,-1,10,0,2,0,0,0,3,0,1,3,0
0,1,-1,7,1,3,0,0,0,2,0,2,4,0
0,1,-1,3,0,3,0,0,0,0,0,0,1,2
1,1,0,6,0,3,0,1,2,0,0,1,2,0
0,1,-1,7,1,2,0,1,2,2,0,2,4,0
0,1,-1,9,1,0,0,0,0,0,0,1,2,0
1,1,1,6,0,2,0,1,2,0,0,1,2,0
0,1,0,6,0,2,0,0,0,0,0,1,2,10
0,1,-1,9,1,2,0,0,0,0,0,1,1,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,-1,0,0,2,0,0,0,2,0,2,4,0
0,1,-1,0,1,2,0,1,2,0,0,0,2,0
0,1,-1,0,0,3,0,3,5,2,0,2,4,10
0,1,-1,11,0,3,0,3,3,2,0,2,4,0
0,1,1,10,1,2,0,3,3,3,0,1,2,0
11,1,1,6,1,2,0,0,0,0,0,1,2,0
12,1,-1,6,0,2,0,1,2,0,0,3,4,0
12,1,-1,3,0,2,0,1,2,0,0,1,1,2
0,1,0,6,1,0,0,1,2,3,0,1,2,0
1,1,-1,0,0,2,0,1,2,2,0,2,4,0
0,1,-1,5,0,0,0,0,0,4,0,1,3,0
4,2,1,9,0,3,0,1,2,0,0,3,5,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,1
0,1,1,7,0,0,0,3,3,3,0,1,2,0
1,1,1,7,0,3,0,3,3,0,0,1,3,8
1,1,-1,0,0,0,0,0,0,3,0,1,3,2
0,1,1,8,0,2,0,0,0,0,0,1,3,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,-1,7,1,3,0,0,0,1,0,1,3,0
0,1,-1,0,0,2,0,2,3,2,0,2,4,0
0,1,-1,1,1,2,0,3,3,0,0,0,0,0
0,1,1,0,0,3,0,1,2,0,0,1,2,0
1,1,-1,5,1,2,0,1,2,3,0,0,2,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,1,7,1,2,0,0,0,0,0,0,2,0
0,1,-1,0,0,3,0,3,3,2,0,2,4,2
10,0,1,5,0,2,0,1,2,0,0,1,3,0
0,1,-1,3,0,3,0,3,3,0,0,1,1,2
0,1,1,6,0,2,0,2,3,3,0,1,1,0
0,1,-1,0,0,2,3,1,2,3,0,1,3,8
1,1,-1,0,0,2,0,1,2,2,0,2,4,0
1,1,1,11,0,2,0,2,3,1,0,1,3,0
0,1,-1,0,0,2,0,2,3,0,0,1,2,4
0,1,-1,0,0,2,0,3,3,0,0,3,4,0
0,1,-1,0,0,3,0,1,2,0,0,1,3,0
0,1,-1,6,0,0,0,0,0,0,0,1,1,0
0,1,-1,0,0,2,0,0,0,2,0,2,4,1
0,1,0,6,1,2,0,2,3,0,0,0,2,1
0,1,0,5,0,3,0,1,2,0,0,1,2,0
1,1,0,6,0,3,0,0,0,3,0,0,1,4
0,1,-1,0,0,2,0,2,3,0,0,1,2,0
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,0,1,1,3,0,0,0,0,0,0,2,0
0,1,0,6,0,3,0,0,0,0,0,1,2,2
0,1,-1,0,0,3,0,0,0,2,0,2,4,0
0,1,1,0,1,2,0,0,0,2,0,2,4,0
